timestamp,machineId,temperature,vibration,rpm,current,pressure,powerConsumption,health,uptimeSeconds,status,faultType
2026-07-04 16:24:51,M007,43.58,1.57,1472,8.19,4.77,1.88,90,1,NORMAL,NONE
2026-07-04 16:24:51,M008,48.26,1.56,1505,8.32,4.44,1.91,80,1,NORMAL,NONE
2026-07-04 16:24:51,M009,48.9,1.33,1484,7.97,4.92,1.83,92,1,NORMAL,NONE
2026-07-04 16:24:51,M010,42.39,1.05,1507,8.32,4.95,1.91,84,1,NORMAL,NONE
2026-07-04 16:24:52,M001,60,2.5,1450,9,4.25,2.07,98,2,NORMAL,NONE
2026-07-04 16:24:52,M002,45.41,1.0,1468,7.43,4.36,1.71,87,2,NORMAL,NONE
2026-07-04 16:24:52,M003,42.29,1.1,1514,8.22,4.82,1.89,80,2,NORMAL,NONE
2026-07-04 16:24:52,M004,43.62,1.59,1481,7.49,4.56,1.72,85,2,NORMAL,NONE
2026-07-04 16:24:52,M005,45.96,1.43,1496,7.5,5.39,1.73,84,2,NORMAL,NONE
2026-07-04 16:24:52,M006,47.65,1.56,1520,8.32,5.61,1.91,91,2,NORMAL,NONE
2026-07-04 16:24:52,M007,57.69,2.82,1534,7.36,2.89,1.69,35,2,FAULT,PRESSURE_DROP
2026-07-04 16:24:52,M008,49.16,1.73,1495,8.37,4.27,1.93,95,2,NORMAL,NONE
2026-07-04 16:24:52,M009,49.58,1.32,1484,8.03,4.78,1.85,81,2,NORMAL,NONE
2026-07-04 16:24:52,M010,43.59,1.0,1515,8.46,4.99,1.95,88,2,NORMAL,NONE
2026-07-04 16:24:53,M001,60,2.32,1451,8.9,4.37,2.05,100,3,NORMAL,NONE
2026-07-04 16:24:53,M002,46.42,1.07,1476,7.49,4.17,1.72,89,3,NORMAL,NONE
2026-07-04 16:24:53,M003,43.22,1.26,1522,8.2,4.86,1.89,96,3,NORMAL,NONE
2026-07-04 16:24:53,M004,44.27,1.44,1485,7.74,4.61,1.78,80,3,NORMAL,NONE
2026-07-04 16:24:53,M005,45.64,1.53,1491,7.38,5.27,1.7,94,3,NORMAL,NONE
2026-07-04 16:24:53,M006,47.74,1.45,1526,8.07,5.54,1.86,93,3,NORMAL,NONE
2026-07-04 16:24:53,M007,57.42,2.5,1533,7.61,4,1.75,94,3,NORMAL,NONE
2026-07-04 16:24:53,M008,48.95,1.63,1491,8.52,4.36,1.96,93,3,NORMAL,NONE
2026-07-04 16:24:53,M009,49.84,1.39,1476,7.98,4.66,1.84,100,3,NORMAL,NONE
2026-07-04 16:24:53,M010,43.98,1.0,1516,8.59,5.12,1.98,84,3,NORMAL,NONE
2026-07-04 16:24:54,M001,59.97,2.12,1458,9,4.19,2.07,95,4,NORMAL,NONE
2026-07-04 16:24:54,M002,45.48,1.0,1467,7.65,4.26,1.76,83,4,NORMAL,NONE
2026-07-04 16:24:54,M003,44.61,1.15,1527,8.03,4.71,1.85,96,4,NORMAL,NONE
2026-07-04 16:24:54,M004,43.85,1.27,1482,7.58,4.48,1.74,91,4,NORMAL,NONE
2026-07-04 16:24:54,M005,45.0,1.35,1486,7.45,5.3,1.71,84,4,NORMAL,NONE
2026-07-04 16:24:54,M006,47.96,1.64,1527,7.97,5.65,1.83,83,4,NORMAL,NONE
2026-07-04 16:24:54,M007,56.68,2.49,1524,7.85,4,1.81,81,4,NORMAL,NONE
2026-07-04 16:24:54,M008,49.28,1.77,1484,8.22,4.45,1.89,85,4,NORMAL,NONE
2026-07-04 16:24:54,M009,50.45,1.22,1484,8.21,4.79,1.89,92,4,NORMAL,NONE
2026-07-04 16:24:54,M010,43.17,1.02,1518,8.87,5.28,2.04,91,4,NORMAL,NONE
2026-07-04 16:24:55,M001,59.19,2.21,1458,9,4.32,2.07,98,5,NORMAL,NONE
2026-07-04 16:24:55,M002,62.95,9.65,1588,9.1,4.66,2.09,27,5,FAULT,HIGH_VIBRATION
2026-07-04 16:24:55,M003,44.53,1.32,1533,7.8,4.75,1.79,87,5,NORMAL,NONE
2026-07-04 16:24:55,M004,43.92,1.4,1476,7.71,4.34,1.77,83,5,NORMAL,NONE
2026-07-04 16:24:55,M005,44.34,1.49,1493,7.34,5.28,1.69,97,5,NORMAL,NONE
2026-07-04 16:24:55,M006,48.5,1.65,1531,7.72,5.67,1.78,91,5,NORMAL,NONE
2026-07-04 16:24:55,M007,56.09,2.43,1525,7.88,4,1.81,80,5,NORMAL,NONE
2026-07-04 16:24:55,M008,48.17,1.82,1485,7.93,4.39,1.82,83,5,NORMAL,NONE
2026-07-04 16:24:55,M009,51.46,1.23,1474,8.02,4.8,1.84,95,5,NORMAL,NONE
2026-07-04 16:24:55,M010,41.69,1.15,1510,8.85,5.37,2.04,84,5,NORMAL,NONE
2026-07-04 16:24:56,M001,58.55,2.32,1461,9,4.43,2.07,83,6,NORMAL,NONE
2026-07-04 16:24:57,M002,60,2.5,1550,9,4.63,2.07,100,6,NORMAL,NONE
2026-07-04 16:24:57,M003,95.85,3.62,1646,9.73,4.26,2.24,33,6,FAULT,OVERHEATING
2026-07-04 16:24:57,M004,73.44,8.78,1422,9.55,4.49,2.2,44,6,FAULT,BEARING_FAILURE
2026-07-04 16:24:57,M005,72.8,8.57,1431,11.61,4.69,2.67,51,6,FAULT,BEARING_FAILURE
2026-07-04 16:24:57,M006,48.43,1.53,1535,7.66,5.65,1.76,81,6,NORMAL,NONE
2026-07-04 16:24:57,M007,55.57,2.4,1529,8.17,4,1.88,96,6,NORMAL,NONE
2026-07-04 16:24:57,M008,48.25,1.71,1492,8.15,4.45,1.87,96,6,NORMAL,NONE
2026-07-04 16:24:57,M009,52.13,1.42,1473,7.83,4.84,1.8,82,6,NORMAL,NONE
2026-07-04 16:24:57,M010,41.98,1.09,1508,8.93,5.27,2.05,100,6,NORMAL,NONE
2026-07-04 16:24:58,M001,92.35,4.25,1771,12.57,5.32,2.89,52,7,FAULT,MOTOR_OVERLOAD
2026-07-04 16:24:58,M002,79.33,7.35,1434,9.72,4.29,2.24,52,7,FAULT,BEARING_FAILURE
2026-07-04 16:24:58,M003,60,2.5,1550,9,4.09,2.07,87,7,NORMAL,NONE
2026-07-04 16:24:58,M004,60,2.5,1450,9,4.41,2.07,97,7,NORMAL,NONE
2026-07-04 16:24:58,M005,99.27,3.55,1609,10.92,4.4,2.51,33,7,FAULT,OVERHEATING
2026-07-04 16:24:58,M006,49.69,1.54,1536,7.41,5.83,1.7,94,7,NORMAL,NONE
2026-07-04 16:24:58,M007,54.3,2.5,1532,8.24,4.06,1.9,96,7,NORMAL,NONE
2026-07-04 16:24:58,M008,49.01,1.69,1486,8.16,4.44,1.88,99,7,NORMAL,NONE
2026-07-04 16:24:58,M009,51.57,1.29,1475,7.89,4.83,1.81,87,7,NORMAL,NONE
2026-07-04 16:24:58,M010,43.43,1.0,1509,9,5.16,2.07,87,7,NORMAL,NONE
2026-07-04 16:24:59,M001,45.12,1.89,1513,7.24,1.96,1.66,39,8,FAULT,PRESSURE_DROP
2026-07-04 16:24:59,M002,46.41,2.14,1489,7.1,1.9,1.63,42,8,FAULT,PRESSURE_DROP
2026-07-04 16:24:59,M003,59.61,2.5,1540,8.94,4,2.06,95,8,NORMAL,NONE
2026-07-04 16:24:59,M004,60,2.31,1457,9,4.37,2.07,93,8,NORMAL,NONE
2026-07-04 16:24:59,M005,60,2.5,1550,9,4.26,2.07,88,8,NORMAL,NONE
2026-07-04 16:24:59,M006,50.64,1.62,1533,7.55,5.92,1.74,99,8,NORMAL,NONE
2026-07-04 16:24:59,M007,53.83,2.41,1525,7.96,4.01,1.83,86,8,NORMAL,NONE
2026-07-04 16:24:59,M008,50.24,1.67,1490,7.95,4.45,1.83,85,8,NORMAL,NONE
2026-07-04 16:24:59,M009,79.4,8.67,1422,9.99,5.09,2.3,42,8,FAULT,BEARING_FAILURE
2026-07-04 16:24:59,M010,74.49,7.2,1577,10.17,5.1,2.34,50,8,FAULT,HIGH_VIBRATION
2026-07-04 16:25:00,M001,44.96,1.92,1510,7.15,4,1.64,98,9,NORMAL,NONE
2026-07-04 16:25:00,M002,46.44,2.18,1481,7.31,4,1.68,100,9,NORMAL,NONE
2026-07-04 16:25:00,M003,58.87,2.48,1547,8.71,4,2.0,93,9,NORMAL,NONE
2026-07-04 16:25:00,M004,59.17,2.39,1455,8.96,4.24,2.06,96,9,NORMAL,NONE
2026-07-04 16:25:00,M005,60,2.47,1550,8.84,4.11,2.03,88,9,NORMAL,NONE
2026-07-04 16:25:00,M006,52.02,1.51,1537,7.78,5.93,1.79,90,9,NORMAL,NONE
2026-07-04 16:25:00,M007,62.25,9.31,1561,10.29,5.1,2.37,55,9,FAULT,HIGH_VIBRATION
2026-07-04 16:25:00,M008,83.52,3.62,1730,14.7,4.73,3.38,44,9,FAULT,MOTOR_OVERLOAD
2026-07-04 16:25:00,M009,60,2.5,1450,9,4.91,2.07,92,9,NORMAL,NONE
2026-07-04 16:25:00,M010,60,2.5,1550,9,5.22,2.07,96,9,NORMAL,NONE
2026-07-04 16:25:01,M001,77.85,6.69,1454,10.4,4.35,2.39,41,10,FAULT,BEARING_FAILURE
2026-07-04 16:25:01,M002,45.32,2.24,1481,7.39,4.17,1.7,91,10,NORMAL,NONE
2026-07-04 16:25:01,M003,57.88,2.46,1537,8.75,4,2.01,91,10,NORMAL,NONE
2026-07-04 16:25:01,M004,59.26,2.5,1453,9,4.23,2.07,93,10,NORMAL,NONE
2026-07-04 16:25:01,M005,60,2.44,1544,8.79,4.12,2.02,94,10,NORMAL,NONE
2026-07-04 16:25:01,M006,53.23,1.64,1544,7.75,5.75,1.78,91,10,NORMAL,NONE
2026-07-04 16:25:01,M007,60,2.5,1550,9,5.04,2.07,100,10,NORMAL,NONE
2026-07-04 16:25:01,M008,60,2.5,1550,9,4.63,2.07,85,10,NORMAL,NONE
2026-07-04 16:25:01,M009,60,2.5,1456,9,5.0,2.07,81,10,NORMAL,NONE
2026-07-04 16:25:01,M010,63.23,9.51,1560,10.0,5.26,2.3,55,10,FAULT,HIGH_VIBRATION
2026-07-04 16:25:02,M001,60,2.5,1453,9,4.44,2.07,99,11,NORMAL,NONE
2026-07-04 16:25:02,M002,46.26,2.11,1487,7.63,4.21,1.75,97,11,NORMAL,NONE
2026-07-04 16:25:02,M003,56.51,2.4,1545,8.54,4,1.96,83,11,NORMAL,NONE
2026-07-04 16:25:02,M004,58.15,2.5,1450,9,4.37,2.07,94,11,NORMAL,NONE
2026-07-04 16:25:02,M005,60,2.5,1550,8.74,4.23,2.01,82,11,NORMAL,NONE
2026-07-04 16:25:02,M006,53.25,1.59,1550,7.78,5.6,1.79,91,11,NORMAL,NONE
2026-07-04 16:25:02,M007,51.63,1.64,1461,7.86,1.66,1.81,22,11,FAULT,PRESSURE_DROP
2026-07-04 16:25:02,M008,72.38,8.86,1449,11.5,4.51,2.64,35,11,FAULT,BEARING_FAILURE
2026-07-04 16:25:02,M009,60,2.5,1463,8.93,5.02,2.05,100,11,NORMAL,NONE
2026-07-04 16:25:02,M010,60,2.5,1550,9,5.37,2.07,82,11,NORMAL,NONE
2026-07-04 16:25:03,M001,60,2.5,1450,8.84,4.31,2.03,94,12,NORMAL,NONE
2026-07-04 16:25:03,M002,45.28,2.0,1492,7.83,4.19,1.8,89,12,NORMAL,NONE
2026-07-04 16:25:03,M003,98.78,3.33,1590,9.99,4.96,2.3,38,12,FAULT,OVERHEATING
2026-07-04 16:25:03,M004,57.76,2.5,1450,8.78,4.54,2.02,93,12,NORMAL,NONE
2026-07-04 16:25:03,M005,60,2.5,1546,8.87,4.06,2.04,94,12,NORMAL,NONE
2026-07-04 16:25:03,M006,53.32,1.77,1550,7.53,5.7,1.73,91,12,NORMAL,NONE
2026-07-04 16:25:03,M007,50.75,1.67,1465,7.58,4,1.74,96,12,NORMAL,NONE
2026-07-04 16:25:03,M008,60,2.5,1450,9,4.41,2.07,87,12,NORMAL,NONE
2026-07-04 16:25:03,M009,60,2.5,1456,8.77,4.87,2.02,84,12,NORMAL,NONE
2026-07-04 16:25:03,M010,59.59,2.37,1550,9,5.22,2.07,88,12,NORMAL,NONE
2026-07-04 16:25:04,M001,60,2.5,1450,8.88,4.16,2.04,98,13,NORMAL,NONE
2026-07-04 16:25:04,M002,44.98,1.98,1500,7.68,4.17,1.77,98,13,NORMAL,NONE
2026-07-04 16:25:04,M003,60,2.5,1550,9,5.01,2.07,98,13,NORMAL,NONE
2026-07-04 16:25:04,M004,76.57,8.3,1477,9.22,4.88,2.12,35,13,FAULT,BEARING_FAILURE
2026-07-04 16:25:04,M005,91.97,3.84,1555,10.01,4.29,2.3,22,13,FAULT,OVERHEATING
2026-07-04 16:25:04,M006,52.39,1.95,1549,7.79,5.59,1.79,86,13,NORMAL,NONE
2026-07-04 16:25:04,M007,50.56,1.67,1462,7.83,4,1.8,94,13,NORMAL,NONE
2026-07-04 16:25:04,M008,59.35,2.5,1450,8.97,4.5,2.06,92,13,NORMAL,NONE
2026-07-04 16:25:04,M009,59.66,2.5,1454,8.93,5.02,2.05,88,13,NORMAL,NONE
2026-07-04 16:25:04,M010,59.94,2.39,1550,9,5.22,2.07,98,13,NORMAL,NONE
2026-07-04 16:25:05,M001,93.72,3.77,1649,10.26,4.63,2.36,20,14,FAULT,OVERHEATING
2026-07-04 16:25:05,M002,45.14,2.03,1491,7.39,4.33,1.7,91,14,NORMAL,NONE
2026-07-04 16:25:05,M003,59.97,2.5,1547,9,4.89,2.07,80,14,NORMAL,NONE
2026-07-04 16:25:05,M004,91.73,3.81,1615,10.09,4.09,2.32,46,14,FAULT,OVERHEATING
2026-07-04 16:25:05,M005,60,2.5,1550,9,4.36,2.07,100,14,NORMAL,NONE
2026-07-04 16:25:05,M006,79.58,6.05,1444,10.85,4.93,2.5,22,14,FAULT,BEARING_FAILURE
2026-07-04 16:25:05,M007,90.16,3.68,1597,10.96,4.96,2.52,34,14,FAULT,OVERHEATING
2026-07-04 16:25:05,M008,59.09,2.41,1459,8.93,4.41,2.05,99,14,NORMAL,NONE
2026-07-04 16:25:05,M009,60,2.5,1461,8.86,5.14,2.04,96,14,NORMAL,NONE
2026-07-04 16:25:05,M010,58.69,2.5,1550,8.71,5.09,2.0,80,14,NORMAL,NONE
2026-07-04 16:25:06,M001,60,2.5,1550,9,4.53,2.07,88,15,NORMAL,NONE
2026-07-04 16:25:06,M002,44.46,2.2,1485,7.66,4.17,1.76,100,15,NORMAL,NONE
2026-07-04 16:25:06,M003,59.98,2.5,1550,9,5.03,2.07,91,15,NORMAL,NONE
2026-07-04 16:25:06,M004,60,2.5,1550,9,4.26,2.07,88,15,NORMAL,NONE
2026-07-04 16:25:06,M005,59.15,2.5,1550,8.9,4.3,2.05,90,15,NORMAL,NONE
2026-07-04 16:25:06,M006,64.43,7.15,1697,9.66,4.66,2.22,47,15,FAULT,HIGH_VIBRATION
2026-07-04 16:25:06,M007,60,2.5,1550,9,4.9,2.07,95,15,NORMAL,NONE
2026-07-04 16:25:06,M008,60,2.35,1454,9,4.43,2.07,88,15,NORMAL,NONE
2026-07-04 16:25:06,M009,60,2.5,1463,8.8,5.25,2.02,100,15,NORMAL,NONE
2026-07-04 16:25:06,M010,57.53,2.4,1550,9.0,5.05,2.07,81,15,NORMAL,NONE
2026-07-04 16:25:07,M001,60,2.46,1540,8.72,4.69,2.01,90,16,NORMAL,NONE
2026-07-04 16:25:07,M002,45.66,2.37,1482,7.78,4.26,1.79,93,16,NORMAL,NONE
2026-07-04 16:25:07,M003,59.5,2.5,1540,9,5.02,2.07,86,16,NORMAL,NONE
2026-07-04 16:25:07,M004,59.33,2.47,1550,8.97,4.3,2.06,81,16,NORMAL,NONE
2026-07-04 16:25:07,M005,60,2.5,1549,8.95,4.46,2.06,99,16,NORMAL,NONE
2026-07-04 16:25:07,M006,60,2.5,1550,9,4.52,2.07,83,16,NORMAL,NONE
2026-07-04 16:25:07,M007,60,2.5,1548,8.71,4.85,2.0,96,16,NORMAL,NONE
2026-07-04 16:25:08,M008,60,2.46,1454,9,4.37,2.07,80,16,NORMAL,NONE
2026-07-04 16:25:08,M009,58.87,2.49,1468,8.89,5.18,2.04,82,16,NORMAL,NONE
2026-07-04 16:25:08,M010,56.59,2.21,1548,8.96,5.08,2.06,100,16,NORMAL,NONE
2026-07-04 16:25:09,M001,58.88,2.5,1547,8.53,4.78,1.96,90,17,NORMAL,NONE
2026-07-04 16:25:09,M002,44.45,2.5,1487,7.53,4.3,1.73,86,17,NORMAL,NONE
2026-07-04 16:25:09,M003,60,2.5,1530,9,5.14,2.07,84,17,NORMAL,NONE
2026-07-04 16:25:09,M004,58.08,2.5,1550,8.76,4.33,2.01,84,17,NORMAL,NONE
2026-07-04 16:25:09,M005,86.06,3.11,1593,9.23,4.68,2.12,53,17,FAULT,OVERHEATING
2026-07-04 16:25:09,M006,59.94,2.5,1540,8.72,4.7,2.01,82,17,NORMAL,NONE
2026-07-04 16:25:09,M007,59.06,2.46,1542,8.92,4.82,2.05,97,17,NORMAL,NONE
2026-07-04 16:25:09,M008,60,2.5,1458,9,4.41,2.07,99,17,NORMAL,NONE
2026-07-04 16:25:09,M009,60,2.5,1459,9,5.19,2.07,87,17,NORMAL,NONE
2026-07-04 16:25:09,M010,57.74,2.18,1546,8.78,5.01,2.02,94,17,NORMAL,NONE
2026-07-04 16:25:10,M001,59.35,2.39,1546,8.57,4.9,1.97,91,18,NORMAL,NONE
2026-07-04 16:25:10,M002,71.54,9.05,1555,9.56,5.0,2.2,41,18,FAULT,HIGH_VIBRATION
2026-07-04 16:25:10,M003,60,2.5,1522,9,4.95,2.07,98,18,NORMAL,NONE
2026-07-04 16:25:10,M004,58.37,2.41,1550,8.8,4.3,2.02,94,18,NORMAL,NONE
2026-07-04 16:25:10,M005,60,2.5,1550,9,4.67,2.07,86,18,NORMAL,NONE
2026-07-04 16:25:10,M006,58.5,2.32,1535,8.62,4.53,1.98,97,18,NORMAL,NONE
2026-07-04 16:25:10,M007,60,2.42,1532,8.93,4.77,2.05,93,18,NORMAL,NONE
2026-07-04 16:25:10,M008,60,2.48,1460,8.85,4.22,2.04,84,18,NORMAL,NONE
2026-07-04 16:25:10,M009,68.44,8.35,1439,11.24,4.58,2.59,49,18,FAULT,BEARING_FAILURE
2026-07-04 16:25:10,M010,57.16,2.11,1550,8.58,4.91,1.97,89,18,NORMAL,NONE
2026-07-04 16:25:11,M001,59.35,2.31,1543,8.37,4.74,1.93,81,19,NORMAL,NONE
2026-07-04 16:25:11,M002,60,2.5,1550,9,4.96,2.07,97,19,NORMAL,NONE
2026-07-04 16:25:11,M003,60,2.43,1526,8.81,4.89,2.03,98,19,NORMAL,NONE
2026-07-04 16:25:11,M004,58.11,2.5,1550,9,4.13,2.07,95,19,NORMAL,NONE
2026-07-04 16:25:11,M005,60,2.4,1550,8.9,4.78,2.05,100,19,NORMAL,NONE
2026-07-04 16:25:11,M006,77.46,8.79,1500,9.11,4.85,2.1,53,19,FAULT,BEARING_FAILURE
2026-07-04 16:25:11,M007,60,2.37,1522,8.95,4.58,2.06,82,19,NORMAL,NONE
2026-07-04 16:25:11,M008,59.74,2.33,1456,8.6,4.1,1.98,88,19,NORMAL,NONE
2026-07-04 16:25:11,M009,79.11,7.06,1428,9.18,4.43,2.11,54,19,FAULT,BEARING_FAILURE
2026-07-04 16:25:11,M010,56.47,2.04,1550,8.45,4.73,1.94,80,19,NORMAL,NONE
2026-07-04 16:25:12,M001,59.17,2.12,1537,8.14,4.68,1.87,85,20,NORMAL,NONE
2026-07-04 16:25:12,M002,90.57,4.47,1666,14.34,4.8,3.3,55,20,FAULT,MOTOR_OVERLOAD
2026-07-04 16:25:12,M003,59.27,2.5,1522,9,4.75,2.07,84,20,NORMAL,NONE
2026-07-04 16:25:12,M004,58.5,2.5,1550,8.98,4.12,2.07,85,20,NORMAL,NONE
2026-07-04 16:25:12,M005,60,2.5,1550,9,4.92,2.07,80,20,NORMAL,NONE
2026-07-04 16:25:12,M006,60,2.5,1500,8.83,4.7,2.03,84,20,NORMAL,NONE
2026-07-04 16:25:12,M007,66.86,8.04,1445,11.12,4.73,2.56,50,20,FAULT,BEARING_FAILURE
2026-07-04 16:25:12,M008,60,2.14,1459,8.54,4.19,1.96,93,20,NORMAL,NONE
2026-07-04 16:25:12,M009,60,2.5,1450,9,4.59,2.07,85,20,NORMAL,NONE
2026-07-04 16:25:12,M010,56.75,2.14,1550,8.16,4.67,1.88,94,20,NORMAL,NONE
2026-07-04 16:25:13,M001,85.19,3.3,1649,14.93,5.13,3.43,35,21,FAULT,MOTOR_OVERLOAD
2026-07-04 16:25:13,M002,60,2.5,1550,9,4.95,2.07,88,21,NORMAL,NONE
2026-07-04 16:25:13,M003,58.72,2.5,1513,8.83,4.61,2.03,96,21,NORMAL,NONE
2026-07-04 16:25:13,M004,50.62,2.8,1529,8.36,2.72,1.92,49,21,FAULT,PRESSURE_DROP
2026-07-04 16:25:13,M005,60,2.33,1540,8.99,4.88,2.07,86,21,NORMAL,NONE
2026-07-04 16:25:13,M006,60,2.5,1499,8.73,4.81,2.01,98,21,NORMAL,NONE
2026-07-04 16:25:13,M007,60,2.5,1450,9,4.56,2.07,90,21,NORMAL,NONE
2026-07-04 16:25:13,M008,58.5,2.26,1454,8.51,4.25,1.96,82,21,NORMAL,NONE
2026-07-04 16:25:13,M009,60,2.5,1455,9,4.41,2.07,91,21,NORMAL,NONE
2026-07-04 16:25:13,M010,57.53,2.14,1543,7.87,4.87,1.81,83,21,NORMAL,NONE
2026-07-04 16:25:14,M001,65.72,8.78,1433,9.18,4.68,2.11,23,22,FAULT,BEARING_FAILURE
2026-07-04 16:25:14,M002,60,2.5,1548,8.71,4.95,2.0,93,22,NORMAL,NONE
2026-07-04 16:25:14,M003,58.09,2.31,1507,8.63,4.49,1.98,84,22,NORMAL,NONE
2026-07-04 16:25:14,M004,51.79,2.5,1533,8.32,4,1.91,84,22,NORMAL,NONE
2026-07-04 16:25:14,M005,60,2.17,1539,9,4.71,2.07,81,22,NORMAL,NONE
2026-07-04 16:25:14,M006,58.86,2.5,1495,8.61,4.94,1.98,91,22,NORMAL,NONE
2026-07-04 16:25:14,M007,60,2.3,1450,8.79,4.74,2.02,93,22,NORMAL,NONE
2026-07-04 16:25:14,M008,58.31,2.16,1453,8.55,4.13,1.97,80,22,NORMAL,NONE
2026-07-04 16:25:14,M009,81.77,4.48,1726,13.94,4.53,3.21,26,22,FAULT,MOTOR_OVERLOAD
2026-07-04 16:25:14,M010,57.3,2.04,1539,7.79,4.72,1.79,92,22,NORMAL,NONE
2026-07-04 16:25:15,M001,60,2.5,1450,9,4.68,2.07,81,23,NORMAL,NONE
2026-07-04 16:25:15,M002,93.8,4.56,1690,12.13,5.24,2.79,35,23,FAULT,MOTOR_OVERLOAD
2026-07-04 16:25:15,M003,56.62,2.46,1500,8.74,4.64,2.01,95,23,NORMAL,NONE
2026-07-04 16:25:15,M004,51.5,2.47,1538,8.08,4,1.86,86,23,NORMAL,NONE
2026-07-04 16:25:15,M005,59.71,2.16,1542,8.7,4.9,2.0,94,23,NORMAL,NONE
2026-07-04 16:25:15,M006,72.64,6.17,1486,9.01,4.34,2.07,39,23,FAULT,BEARING_FAILURE
2026-07-04 16:25:15,M007,60,2.4,1454,8.71,4.64,2.0,86,23,NORMAL,NONE
2026-07-04 16:25:15,M008,57.74,2.1,1457,8.3,4.29,1.91,99,23,NORMAL,NONE
2026-07-04 16:25:15,M009,60,2.5,1550,9,4.62,2.07,91,23,NORMAL,NONE
2026-07-04 16:25:15,M010,56.51,2.08,1540,7.6,4.57,1.75,86,23,NORMAL,NONE
2026-07-04 16:25:16,M001,60,2.5,1450,8.75,4.75,2.01,98,24,NORMAL,NONE
2026-07-04 16:25:16,M002,60,2.5,1550,9,5.11,2.07,95,24,NORMAL,NONE
2026-07-04 16:25:16,M003,56.23,2.5,1504,8.66,4.56,1.99,97,24,NORMAL,NONE
2026-07-04 16:25:16,M004,51.87,2.5,1538,8.17,4,1.88,84,24,NORMAL,NONE
2026-07-04 16:25:16,M005,58.36,2.32,1539,8.8,5.03,2.02,84,24,NORMAL,NONE
2026-07-04 16:25:16,M006,60,2.5,1495,9,4.29,2.07,83,24,NORMAL,NONE
2026-07-04 16:25:16,M007,60,2.33,1461,8.63,4.73,1.98,80,24,NORMAL,NONE
2026-07-04 16:25:16,M008,57.69,2.03,1450,8.21,4.48,1.89,88,24,NORMAL,NONE
2026-07-04 16:25:16,M009,96.85,3.88,1588,10.76,4.04,2.47,24,24,FAULT,OVERHEATING
2026-07-04 16:25:16,M010,55.64,2.15,1535,7.68,4.65,1.77,98,24,NORMAL,NONE
2026-07-04 16:25:17,M001,58.92,2.31,1454,8.5,4.67,1.96,90,25,NORMAL,NONE
2026-07-04 16:25:17,M002,58.99,2.42,1550,8.82,5.29,2.03,93,25,NORMAL,NONE
2026-07-04 16:25:17,M003,98.36,2.93,1517,9.24,4.8,2.13,22,25,FAULT,OVERHEATING
2026-07-04 16:25:17,M004,50.63,2.32,1537,8.18,4.09,1.88,100,25,NORMAL,NONE
2026-07-04 16:25:17,M005,59.69,2.5,1547,8.88,5.02,2.04,95,25,NORMAL,NONE
2026-07-04 16:25:17,M006,60,2.42,1496,8.8,4.46,2.02,90,25,NORMAL,NONE
2026-07-04 16:25:17,M007,60,2.35,1470,8.82,4.92,2.03,83,25,NORMAL,NONE
2026-07-04 16:25:17,M008,58.38,1.86,1450,8.02,4.34,1.84,80,25,NORMAL,NONE
2026-07-04 16:25:17,M009,60,2.5,1550,9,4.04,2.07,98,25,NORMAL,NONE
2026-07-04 16:25:17,M010,54.19,2.04,1527,7.9,4.69,1.82,96,25,NORMAL,NONE
2026-07-04 16:25:18,M001,58.94,2.43,1450,8.48,4.54,1.95,81,26,NORMAL,NONE
2026-07-04 16:25:19,M002,101.92,3.48,1586,10.09,4.16,2.32,45,26,FAULT,OVERHEATING
2026-07-04 16:25:19,M003,60,2.5,1516,9,4.65,2.07,91,26,NORMAL,NONE
2026-07-04 16:25:19,M004,51.8,2.5,1530,8.14,4.14,1.87,84,26,NORMAL,NONE
2026-07-04 16:25:19,M005,60,2.5,1542,9,5.16,2.07,99,26,NORMAL,NONE
2026-07-04 16:25:19,M006,60,2.37,1501,9,4.35,2.07,88,26,NORMAL,NONE
2026-07-04 16:25:19,M007,58.66,2.33,1475,8.53,5.04,1.96,94,26,NORMAL,NONE
2026-07-04 16:25:19,M008,57.28,1.76,1450,8.28,4.48,1.9,80,26,NORMAL,NONE
2026-07-04 16:25:19,M009,60,2.5,1544,9,4.08,2.07,92,26,NORMAL,NONE
2026-07-04 16:25:19,M010,52.99,2.04,1530,7.7,4.61,1.77,89,26,NORMAL,NONE
2026-07-04 16:25:20,M001,55.07,2.51,1530,7.29,2.06,1.68,47,27,FAULT,PRESSURE_DROP
2026-07-04 16:25:20,M002,60,2.5,1550,9,4.28,2.07,96,27,NORMAL,NONE
2026-07-04 16:25:20,M003,59.92,2.35,1525,9,4.77,2.07,88,27,NORMAL,NONE
2026-07-04 16:25:20,M004,67.87,8.28,1688,10.85,5.11,2.5,46,27,FAULT,HIGH_VIBRATION
2026-07-04 16:25:20,M005,58.64,2.32,1549,9,5.15,2.07,97,27,NORMAL,NONE
2026-07-04 16:25:20,M006,70.26,7.0,1411,11.16,4.82,2.57,29,27,FAULT,BEARING_FAILURE
2026-07-04 16:25:20,M007,57.47,2.45,1476,8.35,5.16,1.92,92,27,NORMAL,NONE
2026-07-04 16:25:20,M008,57.43,1.93,1450,7.98,4.34,1.84,100,27,NORMAL,NONE
2026-07-04 16:25:20,M009,59.19,2.45,1540,8.75,4,2.01,89,27,NORMAL,NONE
